# timestamp tx ty tz qx qy qz qw
1305031464.159817 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031464.195585 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031464.227624 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031464.259644 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031464.295667 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031464.327866 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031464.359684 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031464.395611 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031464.427634 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031464.459689 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031464.495633 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031464.527574 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031464.559703 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031464.595698 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031464.627672 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031464.659749 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031464.695663 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031464.727652 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031464.759740 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031464.796021 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031464.827759 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031464.859654 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031464.895817 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031464.927799 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031464.959763 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031464.995687 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031465.027823 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031465.059749 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031465.095700 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031465.127664 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031465.159842 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031465.195564 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031465.227907 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031465.259807 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031465.295623 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031465.327674 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031465.359948 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031465.395586 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031465.427697 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031465.460125 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031465.495703 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031465.527622 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031465.559812 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031465.595599 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031465.627688 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031465.660060 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031465.695668 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031465.727682 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031465.759766 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031465.795937 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031465.827996 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031465.859861 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031465.895494 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031465.927495 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031465.959710 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031465.995753 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031466.027644 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031466.059757 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031466.095840 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031466.127640 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031466.160428 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031466.195833 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031466.227951 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031466.259815 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031466.295737 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031466.327702 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031466.359829 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031466.395784 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031466.427819 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031466.459790 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031466.495809 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031466.527538 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031466.560353 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031466.595936 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031466.627549 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031466.659688 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031466.695822 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031466.728074 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031466.759637 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031466.795604 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031466.827879 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031466.859665 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031466.895694 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031466.927756 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031466.959728 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031466.995712 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031467.027843 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031467.059700 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031467.095687 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031467.128974 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031467.159660 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031467.195663 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031467.227704 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031467.259694 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031467.295846 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031467.328008 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031467.359654 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031467.395756 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031467.427783 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031467.459692 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031467.496058 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031467.527663 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031467.559763 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031467.595989 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031467.627532 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031467.659626 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031467.695886 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031467.727535 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031467.759907 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031467.796075 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031467.827800 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031467.859729 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031467.895947 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031467.927754 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031467.959826 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031467.995754 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031468.028107 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031468.059850 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031468.095867 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031468.127816 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031468.159864 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031468.195985 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031468.228158 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031468.259754 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031468.295830 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031468.327847 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031468.359787 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031468.395860 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031468.428025 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031468.459759 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031468.495809 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031468.527756 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031468.559739 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031468.595768 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031468.627626 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031468.659579 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031468.695835 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031468.727785 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031468.759628 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031468.795796 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031468.829247 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031468.859659 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031468.895873 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031468.928141 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031468.959594 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031468.995711 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031469.027699 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031469.059832 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031469.095723 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031469.127679 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031469.159703 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031469.195540 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031469.227754 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031469.259586 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031469.296754 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031469.327618 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031469.359592 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031469.395695 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031469.427651 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031469.459668 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031469.495744 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031469.527622 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031469.559645 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031469.595755 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031469.627752 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031469.659590 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031469.695613 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031469.727679 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031469.759599 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031469.795621 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031469.827526 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031469.859574 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031469.895755 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031469.927854 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031469.959805 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031469.995551 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031470.027694 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031470.059638 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031470.095944 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031470.127633 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031470.159626 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031470.196092 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031470.227618 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031470.259965 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031470.295718 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031470.327644 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031470.359624 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031470.395823 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031470.427641 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031470.459721 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031470.495686 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031470.527689 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031470.559677 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031470.595760 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031470.627729 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031470.659690 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031470.695630 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031470.727654 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031470.759682 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031470.795615 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031470.827831 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031470.859645 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031470.895722 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031470.927684 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031470.959647 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031470.995996 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031471.027644 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031471.059636 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031471.095777 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031471.127663 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031471.159649 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031471.195703 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031471.227569 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031471.259722 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031471.296068 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031471.327642 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031471.359615 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031471.395730 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031471.427704 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031471.459647 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031471.496491 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031471.527624 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031471.559671 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031471.595702 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031471.627621 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031471.659642 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031471.695609 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031471.727501 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031471.759702 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031471.795801 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031471.827639 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031471.859665 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031471.895604 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031471.927651 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031471.959643 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031471.995573 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031472.027638 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031472.059668 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031472.095601 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031472.127594 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031472.159645 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031472.195682 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031472.227626 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031472.263840 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031472.295671 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031472.327678 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031472.363577 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031472.395599 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031472.427686 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031472.463603 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031472.495626 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031472.527625 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031472.563587 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031472.595675 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031472.627701 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031472.663575 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031472.695755 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031472.727628 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031472.763578 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031472.795640 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031472.827627 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031472.863598 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031472.895713 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031472.927685 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031472.963756 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031472.995704 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031473.027638 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1305031473.063684 0.000000 -0.000000 -0.000000 -0.000000 -0.000000 0.000000 1.000000
1305031473.095695 0.000000 -0.000000 -0.000000 -0.000000 -0.000000 0.000000 1.000000
1305031473.127744 0.000000 -0.000000 -0.000000 -0.000000 -0.000000 0.000000 1.000000
1305031473.167060 0.000000 -0.000000 -0.000000 -0.000000 -0.000000 0.000000 1.000000
1305031473.196069 0.000000 -0.000000 -0.000000 -0.000000 -0.000000 0.000000 1.000000
